,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.1914518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.696422582421875,1.696422582421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.3270542968749997,2.3270542968749997,2.3270542968749997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3.0973092691406254,3.0973092691406254,3.0973092691406254,3.0973092691406254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,4.021149825000001,4.021149825000001,4.021149825000001,4.021149825000001,4.021149825000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5.112538290234374,5.112538290234374,5.112538290234374,5.112538290234374,5.112538290234374,5.112538290234374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,6.385436990625,6.385436990625,6.385436990625,6.385436990625,6.385436990625,6.385436990625,6.385436990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,7.853808251953124,7.853808251953124,7.853808251953124,7.853808251953124,7.853808251953124,7.853808251953124,7.853808251953124,7.853808251953124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,9.5316144,9.5316144,9.5316144,9.5316144,9.5316144,9.5316144,9.5316144,9.5316144,9.5316144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,11.432817760546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,13.571380659375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,15.961265422265626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,18.616434374999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,21.550849843359373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,24.778474153125003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,28.31326963007813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,32.16919860000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,36.36022338867187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,40.90030632187499,0.0,0.0,0.0,0.0,0.0,0.0
26,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,45.80340972539062,0.0,0.0,0.0,0.0,0.0
27,45.80340972539062,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,51.083495925,0.0,0.0,0.0,0.0
28,45.80340972539062,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,56.75452724648439,0.0,0.0,0.0
29,45.80340972539062,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,62.83046601562499,0.0,0.0
30,45.80340972539062,62.83046601562499,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,69.32527455820312,0.0
31,45.80340972539062,62.83046601562499,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152,76.2529152
32,45.80340972539062,62.83046601562499,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969,83.6273502667969
33,45.80340972539062,62.83046601562499,83.6273502667969,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375,91.462542084375
34,45.80340972539062,62.83046601562499,83.6273502667969,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562,99.77245297851562
35,45.80340972539062,62.83046601562499,83.6273502667969,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275,108.571045275
36,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937,117.87228129960937
37,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501,127.69012337812501
38,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816,138.03853383632816
39,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998,148.93147499999998
40,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219,160.3829091949219
41,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498,172.40679874687498
42,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058,185.01710598164058
43,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003,198.22779322500003
44,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434,212.05282280273434
45,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503,226.50615704062503
46,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531,241.6017582644531
47,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007,257.35358880000007
48,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469,273.7756109730469
49,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495,290.88178710937495
50,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567,308.68607953476567
51,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994,327.20245057499994
52,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946,346.44486255585946
53,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125,366.427277803125
54,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807,387.16365864257807
55,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674,408.6679674
56,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185,430.95416640117185
57,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,430.95416640117185,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515,454.03621797187515
58,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,430.95416640117185,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907,477.9280844378907
59,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,430.95416640117185,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994,502.64372812499994
60,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,430.95416640117185,502.64372812499994,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844,528.1971113589844
61,45.80340972539062,62.83046601562499,83.6273502667969,117.87228129960937,148.93147499999998,185.01710598164058,241.6017582644531,290.88178710937495,346.44486255585946,430.95416640117185,502.64372812499994,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625,554.602196465625
